shipment_id,order_id,carrier,distance_km,shipping_cost,delivery_time_days,promised_days,delivery_status
SHP_ORD_00335,ORD_00335,Delhivery,332.59,1223.05,5,4,Late
SHP_ORD_00336,ORD_00336,DTDC,580.81,2789.00,3,2,Late
SHP_ORD_00337,ORD_00337,FedEx,216.47,556.01,4,4,On-Time
SHP_ORD_00338,ORD_00338,Delhivery,152.93,655.11,3,3,On-Time
SHP_ORD_00339,ORD_00339,FedEx,110.62,447.70,2,2,On-Time
SHP_ORD_00340,ORD_00340,DTDC,1972.02,5261.19,1,1,On-Time
SHP_ORD_00341,ORD_00341,Delhivery,1302.69,4183.28,1,1,On-Time
SHP_ORD_00342,ORD_00342,DTDC,906.41,4020.17,1,1,On-Time
SHP_ORD_00343,ORD_00343,BlueDart,1021.78,3802.79,4,4,On-Time
SHP_ORD_00344,ORD_00344,FedEx,308.52,1294.67,3,3,On-Time
SHP_ORD_00345,ORD_00345,BlueDart,904.45,3324.76,2,2,On-Time
SHP_ORD_00346,ORD_00346,DTDC,1935.01,9258.45,4,4,On-Time
SHP_ORD_00347,ORD_00347,BlueDart,1828.77,7545.11,3,3,On-Time
SHP_ORD_00348,ORD_00348,FedEx,1414.48,4913.81,4,4,On-Time
SHP_ORD_00349,ORD_00349,Delhivery,700.38,2463.83,3,2,Late
SHP_ORD_00350,ORD_00350,Delhivery,1956.66,5604.42,2,2,On-Time
SHP_ORD_00351,ORD_00351,BlueDart,1320.16,3422.74,3,3,On-Time
SHP_ORD_00352,ORD_00352,DTDC,625.27,2160.36,1,1,On-Time
SHP_ORD_00353,ORD_00353,DTDC,1171.60,4840.45,2,2,On-Time
SHP_ORD_00354,ORD_00354,BlueDart,1265.12,5833.94,2,2,On-Time
SHP_ORD_00355,ORD_00355,DTDC,20.39,66.70,1,1,On-Time
SHP_ORD_00356,ORD_00356,BlueDart,1922.97,9361.98,3,3,On-Time
SHP_ORD_00357,ORD_00357,FedEx,632.58,2438.60,1,1,On-Time
SHP_ORD_00358,ORD_00358,FedEx,1515.14,7113.05,4,3,Late
SHP_ORD_00359,ORD_00359,DTDC,1261.85,3763.50,2,2,On-Time
SHP_ORD_00360,ORD_00360,FedEx,784.42,3443.05,3,3,On-Time
SHP_ORD_00361,ORD_00361,DTDC,1286.12,5680.36,3,3,On-Time
SHP_ORD_00362,ORD_00362,FedEx,1400.36,6753.07,2,2,On-Time
SHP_ORD_00363,ORD_00363,BlueDart,292.26,1001.56,2,2,On-Time
SHP_ORD_00364,ORD_00364,BlueDart,210.73,563.93,3,3,On-Time
SHP_ORD_00365,ORD_00365,BlueDart,1065.53,3931.46,3,3,On-Time
SHP_ORD_00366,ORD_00366,BlueDart,1093.57,3789.52,2,2,On-Time
SHP_ORD_00367,ORD_00367,DTDC,873.61,2998.25,4,4,On-Time
SHP_ORD_00368,ORD_00368,FedEx,162.46,678.43,2,1,Late
SHP_ORD_00369,ORD_00369,FedEx,764.04,2477.91,3,1,Late
SHP_ORD_00370,ORD_00370,BlueDart,454.06,1458.63,3,3,On-Time
SHP_ORD_00371,ORD_00371,FedEx,1577.85,7266.95,3,3,On-Time
SHP_ORD_00372,ORD_00372,DTDC,126.26,609.41,3,3,On-Time
SHP_ORD_00373,ORD_00373,FedEx,922.15,3193.39,1,1,On-Time
SHP_ORD_00374,ORD_00374,BlueDart,1189.06,5181.36,3,3,On-Time
SHP_ORD_00375,ORD_00375,DTDC,1236.50,4272.96,2,2,On-Time
SHP_ORD_00376,ORD_00376,FedEx,1606.06,6822.93,4,2,Late
SHP_ORD_00377,ORD_00377,Delhivery,994.43,4481.49,4,4,On-Time
SHP_ORD_00378,ORD_00378,BlueDart,976.70,3033.58,3,1,Late
SHP_ORD_00379,ORD_00379,DTDC,1456.03,5329.69,3,3,On-Time
SHP_ORD_00380,ORD_00380,DTDC,465.87,2303.88,4,4,On-Time
SHP_ORD_00381,ORD_00381,DTDC,1880.60,7658.19,1,1,On-Time
SHP_ORD_00382,ORD_00382,Delhivery,822.11,3798.44,2,1,Late
SHP_ORD_00383,ORD_00383,Delhivery,1935.75,6913.79,4,4,On-Time
SHP_ORD_00384,ORD_00384,Delhivery,1211.70,4120.09,4,3,Late
SHP_ORD_00385,ORD_00385,Delhivery,963.76,2458.39,4,2,Late
SHP_ORD_00386,ORD_00386,Delhivery,269.26,917.77,3,3,On-Time
SHP_ORD_00387,ORD_00387,BlueDart,1540.57,4916.90,2,2,On-Time
SHP_ORD_00388,ORD_00388,Delhivery,1224.52,3965.51,1,1,On-Time
SHP_ORD_00389,ORD_00389,DTDC,778.06,3217.10,2,2,On-Time
SHP_ORD_00390,ORD_00390,FedEx,18.64,47.84,3,3,On-Time
SHP_ORD_00391,ORD_00391,BlueDart,418.50,1258.39,3,3,On-Time
SHP_ORD_00392,ORD_00392,DTDC,1719.95,5478.62,6,4,Late
SHP_ORD_00393,ORD_00393,FedEx,367.02,960.43,3,3,On-Time
SHP_ORD_00394,ORD_00394,BlueDart,768.44,2168.38,1,1,On-Time
SHP_ORD_00395,ORD_00395,DTDC,1178.59,2986.15,1,1,On-Time
SHP_ORD_00396,ORD_00396,Delhivery,548.84,1634.44,2,2,On-Time
SHP_ORD_00397,ORD_00397,DTDC,17.76,87.21,2,2,On-Time
SHP_ORD_00398,ORD_00398,Delhivery,159.59,697.93,3,3,On-Time
SHP_ORD_00399,ORD_00399,FedEx,1597.07,6419.85,6,4,Late
SHP_ORD_00400,ORD_00400,FedEx,902.98,3095.60,2,2,On-Time
SHP_ORD_00401,ORD_00401,DTDC,1805.02,7080.43,4,4,On-Time
SHP_ORD_00402,ORD_00402,BlueDart,1089.89,4587.48,4,4,On-Time
SHP_ORD_00403,ORD_00403,BlueDart,993.88,4222.12,3,3,On-Time
SHP_ORD_00404,ORD_00404,DTDC,1294.46,3812.97,3,3,On-Time
SHP_ORD_00405,ORD_00405,Delhivery,587.50,2038.91,2,2,On-Time
SHP_ORD_00406,ORD_00406,DTDC,989.87,4537.64,1,1,On-Time
SHP_ORD_00407,ORD_00407,DTDC,297.42,1288.80,4,4,On-Time
SHP_ORD_00408,ORD_00408,DTDC,1247.72,4429.90,4,4,On-Time
SHP_ORD_00409,ORD_00409,Delhivery,1108.88,3341.89,4,4,On-Time
SHP_ORD_00410,ORD_00410,BlueDart,34.35,152.66,3,3,On-Time
SHP_ORD_00411,ORD_00411,DTDC,800.87,2102.92,2,2,On-Time
SHP_ORD_00412,ORD_00412,Delhivery,1147.49,3251.54,2,2,On-Time
SHP_ORD_00413,ORD_00413,Delhivery,848.00,3837.41,4,4,On-Time
SHP_ORD_00414,ORD_00414,DTDC,1318.90,6435.23,4,4,On-Time
SHP_ORD_00415,ORD_00415,DTDC,630.57,3068.21,1,1,On-Time
SHP_ORD_00416,ORD_00416,BlueDart,99.59,288.29,3,3,On-Time
SHP_ORD_00417,ORD_00417,Delhivery,1595.15,6300.02,2,2,On-Time
SHP_ORD_00418,ORD_00418,BlueDart,1413.23,5672.11,3,3,On-Time
SHP_ORD_00419,ORD_00419,FedEx,498.03,1884.28,2,2,On-Time
SHP_ORD_00420,ORD_00420,FedEx,1730.80,6714.47,3,2,Late
SHP_ORD_00421,ORD_00421,BlueDart,425.74,1865.69,3,3,On-Time
SHP_ORD_00422,ORD_00422,FedEx,666.99,2642.32,5,4,Late
SHP_ORD_00423,ORD_00423,BlueDart,537.78,1878.69,2,2,On-Time
SHP_ORD_00424,ORD_00424,DTDC,953.94,4417.78,4,2,Late
SHP_ORD_00425,ORD_00425,DTDC,1565.91,4367.01,3,3,On-Time
SHP_ORD_00426,ORD_00426,BlueDart,1502.17,6203.14,3,3,On-Time
SHP_ORD_00427,ORD_00427,BlueDart,1337.35,4995.06,2,2,On-Time
SHP_ORD_00428,ORD_00428,Delhivery,1412.84,4189.79,3,3,On-Time
SHP_ORD_00429,ORD_00429,Delhivery,1778.11,8604.78,4,4,On-Time
SHP_ORD_00430,ORD_00430,BlueDart,37.87,174.55,1,1,On-Time
SHP_ORD_00431,ORD_00431,FedEx,1828.22,7834.75,3,3,On-Time
SHP_ORD_00432,ORD_00432,Delhivery,1921.95,7720.96,2,2,On-Time
SHP_ORD_00433,ORD_00433,Delhivery,1115.92,3101.70,2,2,On-Time
SHP_ORD_00434,ORD_00434,Delhivery,698.01,3457.20,2,2,On-Time
SHP_ORD_00435,ORD_00435,Delhivery,1965.81,5492.13,3,3,On-Time
SHP_ORD_00436,ORD_00436,Delhivery,1436.44,6218.23,2,1,Late
SHP_ORD_00437,ORD_00437,BlueDart,1757.16,5088.08,4,4,On-Time
SHP_ORD_00438,ORD_00438,DTDC,187.03,483.97,3,3,On-Time
SHP_ORD_00439,ORD_00439,DTDC,130.03,461.31,3,3,On-Time
SHP_ORD_00440,ORD_00440,BlueDart,906.24,4189.78,2,1,Late
SHP_ORD_00441,ORD_00441,DTDC,246.05,1036.59,3,2,Late
SHP_ORD_00442,ORD_00442,BlueDart,1289.14,4064.43,4,4,On-Time
SHP_ORD_00443,ORD_00443,DTDC,1004.52,3206.67,2,2,On-Time
SHP_ORD_00444,ORD_00444,Delhivery,753.28,2605.27,3,3,On-Time
SHP_ORD_00445,ORD_00445,FedEx,851.87,3917.71,1,1,On-Time
SHP_ORD_00446,ORD_00446,Delhivery,471.79,1839.37,1,1,On-Time
SHP_ORD_00447,ORD_00447,FedEx,50.94,135.28,1,1,On-Time
SHP_ORD_00448,ORD_00448,BlueDart,772.48,2477.32,3,1,Late
SHP_ORD_00449,ORD_00449,FedEx,402.72,1757.37,4,3,Late
SHP_ORD_00450,ORD_00450,DTDC,1841.76,8435.50,4,4,On-Time
SHP_ORD_00451,ORD_00451,DTDC,1445.04,5751.07,1,1,On-Time
SHP_ORD_00452,ORD_00452,BlueDart,1889.55,4833.47,2,2,On-Time
SHP_ORD_00453,ORD_00453,DTDC,1345.73,3784.21,3,3,On-Time
SHP_ORD_00454,ORD_00454,Delhivery,472.13,1250.84,3,1,Late
SHP_ORD_00455,ORD_00455,BlueDart,1741.04,6620.55,2,2,On-Time
SHP_ORD_00456,ORD_00456,Delhivery,1823.91,4682.56,3,3,On-Time
SHP_ORD_00457,ORD_00457,Delhivery,1691.08,5211.88,3,3,On-Time
SHP_ORD_00458,ORD_00458,Delhivery,467.18,1762.31,1,1,On-Time
SHP_ORD_00459,ORD_00459,Delhivery,1368.55,6492.53,4,4,On-Time
SHP_ORD_00460,ORD_00460,BlueDart,242.65,1188.75,2,2,On-Time
SHP_ORD_00461,ORD_00461,DTDC,761.07,2624.33,2,2,On-Time
SHP_ORD_00462,ORD_00462,FedEx,571.36,1597.41,3,3,On-Time
SHP_ORD_00463,ORD_00463,Delhivery,1221.06,4334.96,2,1,Late
SHP_ORD_00464,ORD_00464,DTDC,1917.43,7202.73,1,1,On-Time
SHP_ORD_00465,ORD_00465,Delhivery,360.77,1724.34,2,2,On-Time
SHP_ORD_00466,ORD_00466,FedEx,388.30,1695.85,2,1,Late
SHP_ORD_00467,ORD_00467,FedEx,497.51,2279.75,6,4,Late
SHP_ORD_00468,ORD_00468,Delhivery,480.24,1983.44,4,4,On-Time
SHP_ORD_00469,ORD_00469,BlueDart,1717.17,6385.08,3,3,On-Time
SHP_ORD_00470,ORD_00470,DTDC,1859.69,5843.52,3,3,On-Time
SHP_ORD_00471,ORD_00471,Delhivery,1334.58,5426.95,1,1,On-Time
SHP_ORD_00472,ORD_00472,FedEx,125.87,390.85,3,3,On-Time
SHP_ORD_00473,ORD_00473,Delhivery,825.02,2451.04,4,4,On-Time
SHP_ORD_00474,ORD_00474,Delhivery,737.28,3196.38,1,1,On-Time
SHP_ORD_00475,ORD_00475,FedEx,1556.88,5581.37,1,1,On-Time
SHP_ORD_00476,ORD_00476,FedEx,400.93,1738.07,3,1,Late
SHP_ORD_00477,ORD_00477,BlueDart,591.75,2006.29,3,3,On-Time
SHP_ORD_00478,ORD_00478,FedEx,234.00,966.99,3,3,On-Time
SHP_ORD_00479,ORD_00479,FedEx,1192.70,4758.23,2,2,On-Time
SHP_ORD_00480,ORD_00480,DTDC,1553.95,5077.06,4,3,Late
SHP_ORD_00481,ORD_00481,Delhivery,1398.92,3747.62,4,4,On-Time
SHP_ORD_00482,ORD_00482,FedEx,376.99,1397.91,2,2,On-Time
SHP_ORD_00483,ORD_00483,DTDC,1528.50,7305.77,4,4,On-Time
SHP_ORD_00484,ORD_00484,FedEx,1907.08,5699.18,3,3,On-Time
SHP_ORD_00485,ORD_00485,Delhivery,832.54,2864.86,4,4,On-Time
SHP_ORD_00486,ORD_00486,FedEx,1869.25,6489.45,2,2,On-Time
SHP_ORD_00487,ORD_00487,FedEx,1931.60,5312.52,4,4,On-Time
SHP_ORD_00488,ORD_00488,DTDC,1663.86,4964.23,4,4,On-Time
SHP_ORD_00489,ORD_00489,FedEx,1179.62,3640.90,2,2,On-Time
SHP_ORD_00490,ORD_00490,DTDC,1268.12,4594.55,3,1,Late
SHP_ORD_00491,ORD_00491,Delhivery,670.67,3300.76,2,2,On-Time
SHP_ORD_00492,ORD_00492,BlueDart,245.54,1110.72,4,4,On-Time
SHP_ORD_00493,ORD_00493,BlueDart,1776.20,7972.93,1,1,On-Time
SHP_ORD_00494,ORD_00494,FedEx,1341.46,6335.65,1,1,On-Time
SHP_ORD_00495,ORD_00495,BlueDart,1023.81,3776.92,1,1,On-Time
SHP_ORD_00496,ORD_00496,BlueDart,1005.42,3067.27,2,1,Late
SHP_ORD_00497,ORD_00497,BlueDart,1300.48,4271.49,4,4,On-Time
SHP_ORD_00498,ORD_00498,FedEx,306.06,858.20,3,2,Late
SHP_ORD_00499,ORD_00499,Delhivery,1390.55,6146.00,4,4,On-Time
SHP_ORD_00500,ORD_00500,Delhivery,108.31,284.83,1,1,On-Time
SHP_ORD_00501,ORD_00501,DTDC,1741.37,5887.49,4,3,Late
SHP_ORD_00502,ORD_00502,DTDC,580.67,1715.08,4,4,On-Time
SHP_ORD_00503,ORD_00503,FedEx,1683.99,7546.24,3,3,On-Time
SHP_ORD_00504,ORD_00504,BlueDart,1228.08,5807.95,3,2,Late
SHP_ORD_00505,ORD_00505,FedEx,730.78,3637.15,4,4,On-Time
SHP_ORD_00506,ORD_00506,Delhivery,1565.48,5798.56,4,4,On-Time
SHP_ORD_00507,ORD_00507,Delhivery,11.29,48.05,2,2,On-Time
SHP_ORD_00508,ORD_00508,FedEx,866.45,2384.02,5,3,Late
SHP_ORD_00509,ORD_00509,Delhivery,147.90,376.49,4,4,On-Time
SHP_ORD_00510,ORD_00510,Delhivery,242.88,828.32,3,3,On-Time
SHP_ORD_00511,ORD_00511,BlueDart,1145.39,5427.91,4,2,Late
SHP_ORD_00512,ORD_00512,FedEx,916.92,2623.39,1,1,On-Time
SHP_ORD_00513,ORD_00513,BlueDart,157.32,627.70,3,3,On-Time
SHP_ORD_00514,ORD_00514,Delhivery,1049.55,3956.53,3,3,On-Time
SHP_ORD_00515,ORD_00515,BlueDart,88.98,316.72,1,1,On-Time
SHP_ORD_00516,ORD_00516,DTDC,1706.13,5094.50,2,2,On-Time
SHP_ORD_00517,ORD_00517,DTDC,1750.61,6440.89,2,2,On-Time
SHP_ORD_00518,ORD_00518,BlueDart,960.50,3300.07,3,3,On-Time
SHP_ORD_00519,ORD_00519,DTDC,1065.89,4414.47,3,2,Late
SHP_ORD_00520,ORD_00520,FedEx,296.45,931.77,2,2,On-Time
SHP_ORD_00521,ORD_00521,Delhivery,703.16,3373.58,4,4,On-Time
SHP_ORD_00522,ORD_00522,FedEx,373.38,940.62,4,4,On-Time
SHP_ORD_00523,ORD_00523,BlueDart,1299.11,6321.53,4,4,On-Time
SHP_ORD_00524,ORD_00524,DTDC,1645.38,5287.44,2,2,On-Time
SHP_ORD_00525,ORD_00525,Delhivery,938.26,3453.83,4,4,On-Time
SHP_ORD_00526,ORD_00526,FedEx,1292.68,3721.88,4,4,On-Time
SHP_ORD_00527,ORD_00527,Delhivery,1272.31,6020.90,2,2,On-Time
SHP_ORD_00528,ORD_00528,BlueDart,1137.52,2987.06,1,1,On-Time
SHP_ORD_00529,ORD_00529,DTDC,1462.33,5592.18,2,2,On-Time
SHP_ORD_00530,ORD_00530,FedEx,1718.39,5100.49,5,3,Late
SHP_ORD_00531,ORD_00531,FedEx,956.79,3099.49,1,1,On-Time
SHP_ORD_00532,ORD_00532,Delhivery,330.31,1482.20,2,2,On-Time
SHP_ORD_00533,ORD_00533,DTDC,1015.26,2757.20,2,2,On-Time
SHP_ORD_00534,ORD_00534,DTDC,361.32,1588.58,4,2,Late
SHP_ORD_00535,ORD_00535,DTDC,1427.86,7127.66,2,2,On-Time
SHP_ORD_00536,ORD_00536,DTDC,407.83,1608.37,3,3,On-Time
SHP_ORD_00537,ORD_00537,DTDC,1722.64,4379.73,4,3,Late
SHP_ORD_00538,ORD_00538,FedEx,503.26,2228.60,3,3,On-Time
SHP_ORD_00539,ORD_00539,FedEx,529.39,1675.87,1,1,On-Time
SHP_ORD_00540,ORD_00540,DTDC,650.00,2833.06,2,2,On-Time
SHP_ORD_00541,ORD_00541,FedEx,547.59,2029.76,1,1,On-Time
SHP_ORD_00542,ORD_00542,FedEx,1826.65,5708.75,3,3,On-Time
SHP_ORD_00543,ORD_00543,Delhivery,784.61,3658.55,2,2,On-Time
SHP_ORD_00544,ORD_00544,BlueDart,1395.96,5172.25,2,1,Late
SHP_ORD_00545,ORD_00545,FedEx,1110.98,3848.91,4,4,On-Time
SHP_ORD_00546,ORD_00546,BlueDart,120.54,390.51,3,3,On-Time
SHP_ORD_00547,ORD_00547,FedEx,1989.39,8884.79,2,2,On-Time
SHP_ORD_00548,ORD_00548,FedEx,581.37,1494.86,4,4,On-Time
SHP_ORD_00549,ORD_00549,Delhivery,1982.63,6166.07,4,2,Late
SHP_ORD_00550,ORD_00550,DTDC,1823.49,8285.73,4,4,On-Time
SHP_ORD_00551,ORD_00551,Delhivery,1010.72,3177.84,2,2,On-Time
SHP_ORD_00552,ORD_00552,DTDC,1364.84,6095.82,4,4,On-Time
SHP_ORD_00553,ORD_00553,BlueDart,1787.29,6613.12,1,1,On-Time
SHP_ORD_00554,ORD_00554,DTDC,226.26,947.37,3,3,On-Time
SHP_ORD_00555,ORD_00555,DTDC,45.30,219.46,4,4,On-Time
SHP_ORD_00556,ORD_00556,FedEx,92.15,371.21,4,2,Late
SHP_ORD_00557,ORD_00557,DTDC,1001.60,4421.40,3,3,On-Time
SHP_ORD_00558,ORD_00558,Delhivery,1714.65,5480.64,3,3,On-Time
SHP_ORD_00559,ORD_00559,BlueDart,493.79,1556.84,4,4,On-Time
SHP_ORD_00560,ORD_00560,Delhivery,829.62,3720.23,3,3,On-Time
SHP_ORD_00561,ORD_00561,BlueDart,1634.88,5773.56,1,1,On-Time
SHP_ORD_00562,ORD_00562,Delhivery,1530.76,4517.39,1,1,On-Time
SHP_ORD_00563,ORD_00563,DTDC,1879.52,6012.49,4,4,On-Time
SHP_ORD_00564,ORD_00564,Delhivery,854.26,2532.88,4,4,On-Time
SHP_ORD_00565,ORD_00565,Delhivery,1771.53,6220.86,3,1,Late
SHP_ORD_00566,ORD_00566,FedEx,573.95,1800.42,1,1,On-Time
SHP_ORD_00567,ORD_00567,Delhivery,1945.35,4887.69,1,1,On-Time
SHP_ORD_00568,ORD_00568,Delhivery,1134.96,4567.47,2,2,On-Time
SHP_ORD_00569,ORD_00569,DTDC,296.53,1258.93,2,2,On-Time
SHP_ORD_00570,ORD_00570,DTDC,1791.03,7050.01,4,4,On-Time
SHP_ORD_00571,ORD_00571,Delhivery,698.49,2293.44,1,1,On-Time
SHP_ORD_00572,ORD_00572,BlueDart,526.53,1412.91,1,1,On-Time
SHP_ORD_00573,ORD_00573,DTDC,1752.19,4429.54,3,3,On-Time
SHP_ORD_00574,ORD_00574,FedEx,1637.36,7455.56,1,1,On-Time
SHP_ORD_00575,ORD_00575,FedEx,1464.24,6048.31,1,1,On-Time
SHP_ORD_00576,ORD_00576,Delhivery,761.03,2114.64,4,4,On-Time
SHP_ORD_00577,ORD_00577,Delhivery,1944.16,8025.83,2,2,On-Time
SHP_ORD_00578,ORD_00578,DTDC,66.14,323.32,3,3,On-Time
SHP_ORD_00579,ORD_00579,Delhivery,1518.36,6330.72,4,4,On-Time
SHP_ORD_00580,ORD_00580,BlueDart,128.26,371.29,4,3,Late
SHP_ORD_00581,ORD_00581,DTDC,781.86,3166.48,1,1,On-Time
SHP_ORD_00582,ORD_00582,BlueDart,236.81,659.78,1,1,On-Time
SHP_ORD_00583,ORD_00583,DTDC,1883.77,8146.67,1,1,On-Time
SHP_ORD_00584,ORD_00584,DTDC,730.30,3264.05,3,3,On-Time
SHP_ORD_00585,ORD_00585,FedEx,1023.07,3302.84,2,2,On-Time
SHP_ORD_00586,ORD_00586,BlueDart,25.77,81.09,2,2,On-Time
SHP_ORD_00587,ORD_00587,DTDC,262.68,911.23,1,1,On-Time
SHP_ORD_00588,ORD_00588,DTDC,905.83,3064.95,1,1,On-Time
SHP_ORD_00589,ORD_00589,DTDC,521.05,1615.71,3,3,On-Time
SHP_ORD_00590,ORD_00590,BlueDart,178.37,814.87,3,3,On-Time
SHP_ORD_00591,ORD_00591,Delhivery,227.28,852.58,1,1,On-Time
SHP_ORD_00592,ORD_00592,DTDC,273.23,1291.51,4,4,On-Time
SHP_ORD_00593,ORD_00593,FedEx,704.55,3403.62,4,4,On-Time
SHP_ORD_00594,ORD_00594,DTDC,1338.24,3964.58,3,3,On-Time
SHP_ORD_00595,ORD_00595,FedEx,52.88,182.64,3,3,On-Time
SHP_ORD_00596,ORD_00596,BlueDart,1970.65,7618.42,1,1,On-Time
SHP_ORD_00597,ORD_00597,FedEx,1081.72,3711.87,3,3,On-Time
SHP_ORD_00598,ORD_00598,FedEx,678.64,2396.15,1,1,On-Time
SHP_ORD_00599,ORD_00599,FedEx,709.52,2696.18,2,2,On-Time
SHP_ORD_00600,ORD_00600,FedEx,947.07,4147.06,4,4,On-Time
SHP_ORD_00601,ORD_00601,FedEx,198.64,835.56,1,1,On-Time
SHP_ORD_00602,ORD_00602,BlueDart,1082.91,4785.97,3,3,On-Time
SHP_ORD_00603,ORD_00603,DTDC,340.21,1648.25,3,3,On-Time
SHP_ORD_00604,ORD_00604,FedEx,389.66,1427.45,3,3,On-Time
SHP_ORD_00605,ORD_00605,DTDC,164.37,762.23,4,4,On-Time
SHP_ORD_00606,ORD_00606,BlueDart,1309.79,4445.38,1,1,On-Time
SHP_ORD_00607,ORD_00607,FedEx,1325.18,4267.28,3,2,Late
SHP_ORD_00608,ORD_00608,BlueDart,1779.85,6658.37,3,3,On-Time
SHP_ORD_00609,ORD_00609,BlueDart,219.55,922.34,4,4,On-Time
SHP_ORD_00610,ORD_00610,DTDC,1290.89,4871.40,2,2,On-Time
SHP_ORD_00611,ORD_00611,FedEx,158.13,515.96,4,4,On-Time
SHP_ORD_00612,ORD_00612,Delhivery,120.19,487.48,2,2,On-Time
SHP_ORD_00613,ORD_00613,DTDC,1126.19,4389.76,3,2,Late
SHP_ORD_00614,ORD_00614,BlueDart,1850.15,8113.08,4,4,On-Time
SHP_ORD_00615,ORD_00615,DTDC,611.04,2551.62,1,1,On-Time
SHP_ORD_00616,ORD_00616,DTDC,979.97,3182.25,1,1,On-Time
SHP_ORD_00617,ORD_00617,DTDC,718.97,1954.90,2,2,On-Time
SHP_ORD_00618,ORD_00618,Delhivery,415.27,1289.69,4,4,On-Time
SHP_ORD_00619,ORD_00619,Delhivery,1367.77,5142.12,3,3,On-Time
SHP_ORD_00620,ORD_00620,DTDC,624.67,2978.58,4,3,Late
SHP_ORD_00621,ORD_00621,FedEx,1577.08,7586.69,4,4,On-Time
SHP_ORD_00622,ORD_00622,FedEx,876.41,2352.05,2,2,On-Time
SHP_ORD_00623,ORD_00623,BlueDart,715.40,1804.43,4,4,On-Time
SHP_ORD_00624,ORD_00624,FedEx,840.52,3522.17,4,2,Late
SHP_ORD_00625,ORD_00625,Delhivery,1249.02,5559.36,3,3,On-Time
SHP_ORD_00626,ORD_00626,Delhivery,1035.63,3265.11,3,3,On-Time
SHP_ORD_00627,ORD_00627,FedEx,1935.12,5619.88,4,4,On-Time
SHP_ORD_00628,ORD_00628,Delhivery,906.94,4178.65,3,3,On-Time
SHP_ORD_00629,ORD_00629,BlueDart,654.13,2077.04,1,1,On-Time
SHP_ORD_00630,ORD_00630,Delhivery,856.18,3916.53,3,3,On-Time
SHP_ORD_00631,ORD_00631,Delhivery,1574.65,4499.44,3,3,On-Time
SHP_ORD_00632,ORD_00632,DTDC,1009.11,4347.04,1,1,On-Time
SHP_ORD_00633,ORD_00633,BlueDart,775.42,3104.68,4,4,On-Time
SHP_ORD_00634,ORD_00634,DTDC,1899.02,5986.98,2,2,On-Time
SHP_ORD_00635,ORD_00635,DTDC,263.73,1000.28,4,4,On-Time
SHP_ORD_00636,ORD_00636,FedEx,1274.51,3530.08,4,4,On-Time
SHP_ORD_00637,ORD_00637,BlueDart,1561.92,6020.01,4,4,On-Time
SHP_ORD_00638,ORD_00638,Delhivery,1078.27,4826.56,4,4,On-Time
SHP_ORD_00639,ORD_00639,DTDC,721.36,3129.14,3,3,On-Time
SHP_ORD_00640,ORD_00640,Delhivery,630.90,2805.60,4,4,On-Time
SHP_ORD_00641,ORD_00641,FedEx,1273.46,4527.41,1,1,On-Time
SHP_ORD_00642,ORD_00642,Delhivery,1803.71,7336.06,2,2,On-Time
SHP_ORD_00643,ORD_00643,FedEx,1104.89,3108.59,3,3,On-Time
SHP_ORD_00644,ORD_00644,DTDC,1763.56,6452.55,4,3,Late
SHP_ORD_00645,ORD_00645,FedEx,1647.68,7830.97,3,3,On-Time
SHP_ORD_00646,ORD_00646,Delhivery,1404.00,3943.43,1,1,On-Time
SHP_ORD_00647,ORD_00647,Delhivery,193.11,948.77,1,1,On-Time
SHP_ORD_00648,ORD_00648,BlueDart,302.83,1305.66,3,3,On-Time
SHP_ORD_00649,ORD_00649,DTDC,1333.14,6309.30,4,4,On-Time
SHP_ORD_00650,ORD_00650,DTDC,1454.14,4427.50,1,1,On-Time
SHP_ORD_00651,ORD_00651,BlueDart,930.82,4012.01,3,3,On-Time
SHP_ORD_00652,ORD_00652,DTDC,411.47,1389.40,2,2,On-Time
SHP_ORD_00653,ORD_00653,FedEx,1547.85,4103.78,3,3,On-Time
SHP_ORD_00654,ORD_00654,Delhivery,33.61,119.72,5,4,Late
SHP_ORD_00655,ORD_00655,DTDC,1847.57,6337.63,4,4,On-Time
SHP_ORD_00656,ORD_00656,FedEx,1466.74,6068.91,1,1,On-Time
SHP_ORD_00657,ORD_00657,Delhivery,1390.91,6259.30,3,3,On-Time
SHP_ORD_00658,ORD_00658,Delhivery,737.62,2292.41,2,2,On-Time
SHP_ORD_00659,ORD_00659,DTDC,64.49,318.93,1,1,On-Time
SHP_ORD_00660,ORD_00660,Delhivery,233.50,713.65,3,3,On-Time
SHP_ORD_00661,ORD_00661,DTDC,850.16,2149.18,2,2,On-Time
SHP_ORD_00662,ORD_00662,BlueDart,1846.83,9066.33,3,3,On-Time
SHP_ORD_00663,ORD_00663,Delhivery,456.56,1248.59,1,1,On-Time
SHP_ORD_00664,ORD_00664,DTDC,177.26,627.16,2,2,On-Time
SHP_ORD_00665,ORD_00665,DTDC,198.54,613.25,2,2,On-Time
SHP_ORD_00666,ORD_00666,BlueDart,264.19,972.45,2,2,On-Time
SHP_ORD_00667,ORD_00667,FedEx,1993.82,6471.70,2,2,On-Time
SHP_ORD_00668,ORD_00668,Delhivery,645.50,3079.09,4,4,On-Time
SHP_ORD_00669,ORD_00669,BlueDart,691.17,3372.05,4,3,Late
SHP_ORD_00670,ORD_00670,BlueDart,358.02,1764.09,2,2,On-Time
