order_id,order_date,ship_date,sku_id,quantity,zone,picker_id,processing_time_min,order_value,on_time_flag,priority
ORD_00279,24-05-2024,25-05-2024,SKU_0160,33,D,PCK_011,36,14214.01,1,High
ORD_00280,20-05-2024,22-05-2024,SKU_0267,5,C,PCK_016,29,5638.95,0,Medium
ORD_00281,18-04-2024,19-04-2024,SKU_0050,38,D,PCK_015,101,7764.00,1,Medium
ORD_00282,18-02-2024,22-02-2024,SKU_0035,11,A,PCK_010,92,8201.58,0,Low
ORD_00283,24-03-2024,28-03-2024,SKU_0059,24,C,PCK_001,117,8194.49,1,Low
ORD_00284,03-03-2024,07-03-2024,SKU_0056,26,B,PCK_006,12,8712.60,1,Low
ORD_00285,17-02-2024,21-02-2024,SKU_0090,33,B,PCK_018,37,2635.90,1,Medium
ORD_00286,14-06-2024,16-06-2024,SKU_0287,47,D,PCK_014,61,9024.56,1,High
ORD_00287,11-05-2024,12-05-2024,SKU_0208,22,B,PCK_006,84,11169.88,1,Low
ORD_00288,21-02-2024,24-02-2024,SKU_0222,27,A,PCK_013,117,21171.56,1,Low
ORD_00289,03-06-2024,04-06-2024,SKU_0102,2,D,PCK_015,93,17066.35,1,Medium
ORD_00290,22-04-2024,25-04-2024,SKU_0003,9,B,PCK_007,37,4784.60,1,Medium
ORD_00291,09-05-2024,13-05-2024,SKU_0033,3,A,PCK_019,10,2280.44,1,Low
ORD_00292,22-02-2024,25-02-2024,SKU_0096,21,C,PCK_012,34,7980.11,1,High
ORD_00293,22-02-2024,24-02-2024,SKU_0235,36,C,PCK_004,62,19101.59,0,Low
ORD_00294,10-01-2024,11-01-2024,SKU_0251,13,C,PCK_017,48,19816.96,0,Low
ORD_00295,11-04-2024,13-04-2024,SKU_0199,23,D,PCK_020,106,16932.94,1,Low
ORD_00296,13-01-2024,17-01-2024,SKU_0059,14,C,PCK_012,107,9797.82,0,Medium
ORD_00297,07-01-2024,09-01-2024,SKU_0089,30,A,PCK_010,81,9819.81,1,Low
ORD_00298,09-01-2024,10-01-2024,SKU_0069,24,A,PCK_011,93,1529.60,1,High
ORD_00299,10-05-2024,13-05-2024,SKU_0157,19,B,PCK_004,111,3622.62,0,Medium
ORD_00300,02-02-2024,04-02-2024,SKU_0073,28,D,PCK_017,12,17633.23,1,Medium
ORD_00301,18-01-2024,20-01-2024,SKU_0071,19,D,PCK_019,80,18303.44,0,Medium
ORD_00302,13-04-2024,17-04-2024,SKU_0096,36,B,PCK_016,23,17740.31,1,Low
ORD_00303,28-05-2024,29-05-2024,SKU_0086,25,C,PCK_016,39,803.90,1,High
ORD_00304,30-01-2024,02-02-2024,SKU_0096,14,D,PCK_011,62,6045.61,1,Low
ORD_00305,08-02-2024,11-02-2024,SKU_0028,8,A,PCK_012,77,22620.93,0,Medium
ORD_00306,07-03-2024,09-03-2024,SKU_0070,16,D,PCK_007,119,22361.41,1,Low
ORD_00307,16-02-2024,18-02-2024,SKU_0259,11,D,PCK_016,57,11014.97,0,Low
ORD_00308,11-03-2024,12-03-2024,SKU_0252,5,D,PCK_014,59,13275.42,1,Medium
ORD_00309,21-05-2024,24-05-2024,SKU_0086,9,A,PCK_003,110,12465.18,0,High
ORD_00310,02-01-2024,05-01-2024,SKU_0150,24,C,PCK_002,77,20817.53,0,High
ORD_00311,18-03-2024,19-03-2024,SKU_0276,40,B,PCK_010,17,17514.04,1,Medium
ORD_00312,19-01-2024,21-01-2024,SKU_0290,41,A,PCK_016,85,19460.05,1,Low
ORD_00313,06-05-2024,07-05-2024,SKU_0059,21,C,PCK_009,61,4679.26,1,Low
ORD_00314,19-03-2024,20-03-2024,SKU_0022,4,B,PCK_015,29,17714.53,1,Medium
ORD_00315,10-03-2024,14-03-2024,SKU_0053,12,C,PCK_008,101,6237.52,1,High
ORD_00316,27-04-2024,01-05-2024,SKU_0231,34,C,PCK_009,95,23788.01,1,High
ORD_00317,25-03-2024,26-03-2024,SKU_0225,38,B,PCK_004,114,7089.49,1,High
ORD_00318,22-04-2024,24-04-2024,SKU_0180,12,D,PCK_020,34,9365.40,1,High
ORD_00319,04-01-2024,08-01-2024,SKU_0072,42,B,PCK_007,36,6351.99,0,High
ORD_00320,17-04-2024,18-04-2024,SKU_0292,40,C,PCK_012,102,12310.01,1,Low
ORD_00321,07-04-2024,08-04-2024,SKU_0276,49,C,PCK_006,57,12120.07,1,Low
ORD_00322,03-01-2024,04-01-2024,SKU_0150,8,C,PCK_010,111,687.77,1,Low
ORD_00323,04-04-2024,06-04-2024,SKU_0049,49,D,PCK_005,106,11839.87,1,High
ORD_00324,27-04-2024,30-04-2024,SKU_0142,41,B,PCK_005,115,1587.50,1,High
ORD_00325,28-04-2024,29-04-2024,SKU_0075,24,B,PCK_011,46,15618.13,1,Low
ORD_00326,06-05-2024,09-05-2024,SKU_0202,39,B,PCK_016,68,14582.10,1,Low
ORD_00327,27-04-2024,29-04-2024,SKU_0138,13,D,PCK_014,20,24824.01,0,Medium
ORD_00328,16-05-2024,17-05-2024,SKU_0039,19,D,PCK_003,54,10051.87,1,Low
ORD_00329,10-06-2024,11-06-2024,SKU_0143,12,D,PCK_012,81,17993.80,1,Medium
ORD_00330,21-02-2024,22-02-2024,SKU_0168,28,A,PCK_019,42,18101.52,1,Low
ORD_00331,04-01-2024,05-01-2024,SKU_0048,23,C,PCK_015,17,16091.83,1,High
ORD_00332,09-02-2024,12-02-2024,SKU_0274,20,B,PCK_013,56,1493.69,1,Medium
ORD_00333,26-04-2024,30-04-2024,SKU_0109,36,C,PCK_016,75,9904.05,1,Medium
ORD_00334,24-02-2024,27-02-2024,SKU_0146,20,B,PCK_011,28,10764.22,0,Low
ORD_00335,27-01-2024,29-01-2024,SKU_0249,41,A,PCK_011,85,8366.49,0,High
ORD_00336,13-05-2024,14-05-2024,SKU_0051,2,A,PCK_015,72,17127.41,0,High
ORD_00337,28-01-2024,30-01-2024,SKU_0081,9,D,PCK_015,86,12802.76,1,High
ORD_00338,23-03-2024,26-03-2024,SKU_0220,27,B,PCK_007,37,18237.34,1,Low
ORD_00339,20-02-2024,22-02-2024,SKU_0155,30,C,PCK_006,102,20810.93,1,High
ORD_00340,15-05-2024,16-05-2024,SKU_0185,35,A,PCK_009,90,10839.84,1,Medium
ORD_00341,14-02-2024,15-02-2024,SKU_0085,37,D,PCK_002,64,10284.53,1,Low
ORD_00342,24-03-2024,27-03-2024,SKU_0157,23,D,PCK_008,58,8907.60,1,Low
ORD_00343,08-05-2024,12-05-2024,SKU_0047,43,A,PCK_004,47,9991.12,1,High
ORD_00344,25-06-2024,26-06-2024,SKU_0245,38,B,PCK_003,108,7246.84,1,Low
ORD_00345,21-04-2024,25-04-2024,SKU_0116,3,D,PCK_017,69,20060.32,1,High
ORD_00346,12-06-2024,15-06-2024,SKU_0005,23,A,PCK_011,53,19104.10,1,Medium
ORD_00347,27-01-2024,31-01-2024,SKU_0068,36,A,PCK_016,57,9593.72,1,High
ORD_00348,21-02-2024,24-02-2024,SKU_0197,28,A,PCK_003,33,13036.19,1,High
ORD_00349,24-02-2024,25-02-2024,SKU_0161,1,C,PCK_012,77,22307.38,0,High
ORD_00350,06-02-2024,07-02-2024,SKU_0196,18,B,PCK_005,28,13172.36,1,High
ORD_00351,22-03-2024,25-03-2024,SKU_0272,11,A,PCK_019,52,2256.94,1,Low
ORD_00352,28-05-2024,01-06-2024,SKU_0085,34,C,PCK_015,47,15341.59,1,Low
ORD_00353,28-05-2024,01-06-2024,SKU_0110,31,D,PCK_005,65,14212.37,1,Low
ORD_00354,06-04-2024,08-04-2024,SKU_0227,24,A,PCK_007,118,12396.95,1,High
ORD_00355,14-04-2024,15-04-2024,SKU_0072,27,D,PCK_004,84,9913.06,1,Medium
ORD_00356,28-06-2024,02-07-2024,SKU_0220,6,B,PCK_011,116,10646.68,1,High
ORD_00357,21-01-2024,22-01-2024,SKU_0142,37,B,PCK_003,24,7586.50,1,Low
ORD_00358,30-01-2024,01-02-2024,SKU_0146,35,C,PCK_001,46,9682.69,0,High
ORD_00359,23-04-2024,25-04-2024,SKU_0266,49,B,PCK_020,77,20754.33,1,Low
ORD_00360,08-06-2024,11-06-2024,SKU_0201,17,A,PCK_010,68,4213.82,1,High
ORD_00361,08-05-2024,12-05-2024,SKU_0254,41,A,PCK_013,31,24512.67,1,High
ORD_00362,05-02-2024,06-02-2024,SKU_0256,23,A,PCK_020,43,19166.59,1,Low
ORD_00363,20-02-2024,22-02-2024,SKU_0007,49,C,PCK_012,51,6853.70,1,High
ORD_00364,17-05-2024,18-05-2024,SKU_0199,39,D,PCK_019,117,24177.23,1,Medium
ORD_00365,08-04-2024,12-04-2024,SKU_0280,35,D,PCK_006,10,14783.12,1,High
ORD_00366,20-02-2024,23-02-2024,SKU_0009,17,A,PCK_019,107,5579.07,1,High
ORD_00367,20-01-2024,24-01-2024,SKU_0135,24,A,PCK_007,91,8482.67,1,High
ORD_00368,03-05-2024,06-05-2024,SKU_0204,28,C,PCK_017,46,10180.87,0,Low
ORD_00369,25-03-2024,29-03-2024,SKU_0257,27,D,PCK_014,110,22720.10,0,Low
ORD_00370,07-05-2024,09-05-2024,SKU_0206,12,B,PCK_003,20,13567.97,1,Medium
ORD_00371,17-03-2024,20-03-2024,SKU_0043,17,A,PCK_010,20,3558.11,1,Low
ORD_00372,01-06-2024,03-06-2024,SKU_0105,6,C,PCK_005,50,1344.30,1,Medium
ORD_00373,09-05-2024,11-05-2024,SKU_0034,44,D,PCK_010,28,24534.19,1,Low
ORD_00374,27-06-2024,30-06-2024,SKU_0123,36,B,PCK_002,79,7909.96,1,High
ORD_00375,27-01-2024,29-01-2024,SKU_0223,15,D,PCK_004,42,19164.06,1,Low
ORD_00376,16-03-2024,17-03-2024,SKU_0029,17,B,PCK_010,73,9375.57,0,High
ORD_00377,01-02-2024,04-02-2024,SKU_0007,47,A,PCK_005,87,10485.81,1,High
ORD_00378,21-06-2024,24-06-2024,SKU_0255,48,C,PCK_012,13,23923.16,0,High
ORD_00379,25-05-2024,29-05-2024,SKU_0191,17,C,PCK_005,81,577.61,1,Low
ORD_00380,30-03-2024,03-04-2024,SKU_0061,38,C,PCK_001,105,2030.21,1,Medium
ORD_00381,12-02-2024,13-02-2024,SKU_0140,31,A,PCK_017,78,24302.56,1,Medium
ORD_00382,22-05-2024,24-05-2024,SKU_0296,43,D,PCK_003,105,17349.19,0,Medium
ORD_00383,29-02-2024,02-03-2024,SKU_0262,21,A,PCK_012,19,15997.33,1,Medium
ORD_00384,03-03-2024,04-03-2024,SKU_0291,30,C,PCK_006,75,7329.62,0,High
ORD_00385,20-06-2024,23-06-2024,SKU_0131,8,A,PCK_004,56,24946.61,0,High
ORD_00386,14-03-2024,17-03-2024,SKU_0261,3,A,PCK_001,113,556.78,1,High
ORD_00387,08-06-2024,09-06-2024,SKU_0126,37,D,PCK_002,34,18641.67,1,Medium
ORD_00388,27-04-2024,28-04-2024,SKU_0197,9,B,PCK_005,17,20637.20,1,High
ORD_00389,18-05-2024,21-05-2024,SKU_0284,40,B,PCK_014,45,15533.30,1,Medium
ORD_00390,15-01-2024,17-01-2024,SKU_0128,4,C,PCK_014,43,7368.19,1,Medium
ORD_00391,11-03-2024,14-03-2024,SKU_0040,3,C,PCK_019,111,9046.10,1,High
ORD_00392,02-05-2024,03-05-2024,SKU_0258,45,B,PCK_002,86,17595.03,0,High
ORD_00393,29-06-2024,03-07-2024,SKU_0265,17,D,PCK_002,111,17202.84,1,High
ORD_00394,05-05-2024,09-05-2024,SKU_0239,2,C,PCK_010,115,17823.62,1,Medium
ORD_00395,18-06-2024,22-06-2024,SKU_0045,34,D,PCK_018,22,7734.62,1,High
ORD_00396,07-01-2024,10-01-2024,SKU_0189,27,C,PCK_007,17,23266.09,1,Low
ORD_00397,22-02-2024,23-02-2024,SKU_0156,17,B,PCK_020,112,21134.65,1,Medium
ORD_00398,01-04-2024,02-04-2024,SKU_0189,19,D,PCK_019,62,15285.58,1,High
ORD_00399,13-02-2024,16-02-2024,SKU_0280,23,B,PCK_008,95,22272.15,0,High
ORD_00400,21-06-2024,23-06-2024,SKU_0210,20,B,PCK_001,83,20625.08,1,Low
ORD_00401,11-04-2024,13-04-2024,SKU_0178,24,C,PCK_001,23,17991.84,1,High
ORD_00402,07-02-2024,10-02-2024,SKU_0193,23,A,PCK_010,39,3438.87,1,High
ORD_00403,27-05-2024,30-05-2024,SKU_0272,34,D,PCK_008,21,4386.29,1,Medium
ORD_00404,11-05-2024,14-05-2024,SKU_0031,12,C,PCK_005,107,1831.13,1,High
ORD_00405,28-05-2024,31-05-2024,SKU_0023,29,D,PCK_008,66,5131.47,1,Low
ORD_00406,07-03-2024,09-03-2024,SKU_0191,23,A,PCK_015,105,17820.92,1,Low
ORD_00407,21-04-2024,22-04-2024,SKU_0049,44,B,PCK_017,17,8839.08,1,Low
ORD_00408,16-02-2024,20-02-2024,SKU_0202,1,A,PCK_003,38,2996.36,1,Medium
ORD_00409,26-04-2024,29-04-2024,SKU_0067,4,C,PCK_008,18,21730.43,1,Medium
ORD_00410,09-04-2024,12-04-2024,SKU_0162,49,C,PCK_013,24,11128.53,1,Medium
ORD_00411,05-02-2024,09-02-2024,SKU_0232,17,B,PCK_009,65,17040.93,1,High
ORD_00412,30-03-2024,31-03-2024,SKU_0104,27,A,PCK_005,99,9997.40,1,High
ORD_00413,12-03-2024,14-03-2024,SKU_0055,21,D,PCK_006,64,3908.34,1,Medium
ORD_00414,15-02-2024,16-02-2024,SKU_0161,44,A,PCK_014,22,24168.16,1,Low
ORD_00415,26-03-2024,29-03-2024,SKU_0184,9,D,PCK_007,77,23627.57,1,Medium
ORD_00416,22-05-2024,25-05-2024,SKU_0238,42,A,PCK_009,92,16281.66,1,High
ORD_00417,29-06-2024,02-07-2024,SKU_0081,41,A,PCK_010,57,12759.83,1,High
ORD_00418,29-04-2024,03-05-2024,SKU_0168,44,A,PCK_005,27,9533.33,1,Low
ORD_00419,25-01-2024,26-01-2024,SKU_0128,37,D,PCK_012,80,5057.56,1,Low
ORD_00420,04-04-2024,06-04-2024,SKU_0026,9,C,PCK_010,40,5693.85,0,High
ORD_00421,05-04-2024,09-04-2024,SKU_0016,36,D,PCK_013,63,16368.97,1,Low
ORD_00422,13-03-2024,14-03-2024,SKU_0282,24,A,PCK_008,54,7734.89,0,Medium
ORD_00423,21-04-2024,23-04-2024,SKU_0053,6,A,PCK_005,45,18558.87,1,High
ORD_00424,31-03-2024,04-04-2024,SKU_0032,1,B,PCK_008,30,17973.57,0,High
ORD_00425,13-03-2024,16-03-2024,SKU_0206,49,A,PCK_012,116,16838.23,1,Low
ORD_00426,09-03-2024,10-03-2024,SKU_0133,10,A,PCK_003,19,7056.02,1,High
ORD_00427,09-06-2024,11-06-2024,SKU_0102,22,B,PCK_015,46,8764.97,1,High
ORD_00428,18-03-2024,20-03-2024,SKU_0170,3,A,PCK_004,23,1269.83,1,Medium
ORD_00429,17-04-2024,21-04-2024,SKU_0026,24,D,PCK_006,26,15080.73,1,Low
ORD_00430,12-04-2024,16-04-2024,SKU_0203,26,A,PCK_016,34,1520.59,1,Medium
ORD_00431,26-05-2024,29-05-2024,SKU_0219,47,C,PCK_006,93,19462.79,1,High
ORD_00432,18-04-2024,20-04-2024,SKU_0096,42,C,PCK_009,101,21499.67,1,Medium
ORD_00433,05-04-2024,06-04-2024,SKU_0077,6,B,PCK_002,103,3445.08,1,Low
ORD_00434,05-06-2024,06-06-2024,SKU_0152,7,D,PCK_016,105,8874.19,1,Low
ORD_00435,07-04-2024,11-04-2024,SKU_0246,36,A,PCK_002,21,14418.27,1,Medium
ORD_00436,31-05-2024,03-06-2024,SKU_0197,32,D,PCK_005,109,17051.71,0,High
ORD_00437,02-06-2024,05-06-2024,SKU_0270,8,A,PCK_008,106,19619.22,1,Medium
ORD_00438,07-05-2024,11-05-2024,SKU_0184,29,D,PCK_016,68,22536.65,1,Medium
ORD_00439,20-04-2024,22-04-2024,SKU_0290,15,C,PCK_017,107,12359.89,1,Medium
ORD_00440,23-06-2024,25-06-2024,SKU_0139,40,A,PCK_006,53,14764.11,0,Medium
ORD_00441,04-01-2024,08-01-2024,SKU_0113,11,C,PCK_001,14,24787.53,0,High
ORD_00442,29-01-2024,31-01-2024,SKU_0242,26,C,PCK_017,37,9459.18,1,Low
ORD_00443,06-02-2024,07-02-2024,SKU_0120,10,A,PCK_006,115,15749.13,1,High
ORD_00444,02-02-2024,05-02-2024,SKU_0124,8,A,PCK_009,92,24550.51,1,High
ORD_00445,29-03-2024,02-04-2024,SKU_0295,1,C,PCK_013,104,16249.06,1,High
ORD_00446,15-02-2024,17-02-2024,SKU_0091,47,C,PCK_008,61,7617.36,1,Low
ORD_00447,21-03-2024,23-03-2024,SKU_0184,5,A,PCK_019,55,17407.37,1,Low
ORD_00448,25-02-2024,28-02-2024,SKU_0181,33,B,PCK_019,114,1591.81,0,Low
ORD_00449,02-05-2024,04-05-2024,SKU_0097,21,C,PCK_016,36,6426.39,0,High
ORD_00450,03-05-2024,05-05-2024,SKU_0252,18,A,PCK_002,15,23252.18,1,High
ORD_00451,25-02-2024,26-02-2024,SKU_0120,3,B,PCK_020,55,11735.65,1,High
ORD_00452,11-02-2024,15-02-2024,SKU_0270,43,A,PCK_016,102,5625.04,1,Medium
ORD_00453,10-04-2024,14-04-2024,SKU_0104,11,C,PCK_005,90,24877.04,1,Low
ORD_00454,19-01-2024,21-01-2024,SKU_0091,4,A,PCK_011,117,3167.89,0,High
ORD_00455,25-06-2024,29-06-2024,SKU_0076,26,B,PCK_019,57,17937.21,1,High
ORD_00456,16-04-2024,19-04-2024,SKU_0270,18,A,PCK_012,85,11744.61,1,Medium
ORD_00457,11-03-2024,13-03-2024,SKU_0203,26,A,PCK_019,64,15747.41,1,Medium
ORD_00458,01-01-2024,04-01-2024,SKU_0155,34,B,PCK_011,117,18437.00,1,High
ORD_00459,12-03-2024,13-03-2024,SKU_0224,34,C,PCK_016,52,23845.97,1,High
ORD_00460,15-05-2024,17-05-2024,SKU_0288,32,C,PCK_020,22,12184.05,1,High
ORD_00461,29-03-2024,30-03-2024,SKU_0090,17,C,PCK_013,103,11726.75,1,Low
ORD_00462,11-06-2024,13-06-2024,SKU_0151,22,B,PCK_005,97,19404.86,1,Low
ORD_00463,23-06-2024,25-06-2024,SKU_0001,28,D,PCK_019,46,19718.31,0,Low
ORD_00464,09-06-2024,12-06-2024,SKU_0017,24,C,PCK_006,51,16041.91,1,Low
ORD_00465,18-05-2024,20-05-2024,SKU_0114,48,A,PCK_019,113,13109.75,1,Medium
ORD_00466,17-06-2024,20-06-2024,SKU_0073,3,A,PCK_011,110,1214.66,0,High
ORD_00467,26-06-2024,28-06-2024,SKU_0178,27,B,PCK_011,54,22583.89,0,Low
ORD_00468,11-05-2024,15-05-2024,SKU_0046,7,D,PCK_011,10,13061.65,1,High
ORD_00469,23-03-2024,27-03-2024,SKU_0136,35,B,PCK_007,93,18979.49,1,Low
ORD_00470,19-03-2024,22-03-2024,SKU_0035,17,C,PCK_012,112,7250.92,1,High
ORD_00471,01-02-2024,05-02-2024,SKU_0001,18,D,PCK_002,102,14559.11,1,Medium
ORD_00472,13-01-2024,15-01-2024,SKU_0215,20,D,PCK_006,10,21995.21,1,Medium
ORD_00473,07-02-2024,10-02-2024,SKU_0194,41,D,PCK_012,19,5910.89,1,High
ORD_00474,24-06-2024,25-06-2024,SKU_0246,45,B,PCK_019,74,4130.36,1,High
ORD_00475,30-01-2024,31-01-2024,SKU_0232,21,A,PCK_003,77,18119.42,1,Medium
ORD_00476,22-06-2024,25-06-2024,SKU_0011,7,C,PCK_011,35,7421.15,0,High
ORD_00477,06-05-2024,08-05-2024,SKU_0038,21,B,PCK_011,80,22367.68,1,Medium
ORD_00478,11-01-2024,13-01-2024,SKU_0083,45,A,PCK_003,32,22277.74,1,Medium
ORD_00479,31-03-2024,04-04-2024,SKU_0248,39,D,PCK_001,50,8623.34,1,Low
ORD_00480,07-02-2024,08-02-2024,SKU_0085,15,D,PCK_020,119,9426.68,0,High
ORD_00481,02-06-2024,05-06-2024,SKU_0028,27,C,PCK_004,10,2828.80,1,High
ORD_00482,04-03-2024,08-03-2024,SKU_0098,24,C,PCK_014,70,17493.64,1,Low
ORD_00483,18-05-2024,21-05-2024,SKU_0145,49,B,PCK_010,13,13133.66,1,High
ORD_00484,07-03-2024,08-03-2024,SKU_0026,41,D,PCK_013,32,1420.49,1,High
ORD_00485,22-05-2024,24-05-2024,SKU_0028,10,A,PCK_012,69,9373.32,1,Medium
ORD_00486,16-04-2024,18-04-2024,SKU_0045,20,D,PCK_010,112,747.22,1,High
ORD_00487,06-04-2024,08-04-2024,SKU_0050,28,B,PCK_001,60,18368.95,1,High
ORD_00488,28-06-2024,01-07-2024,SKU_0150,13,D,PCK_003,45,10690.63,1,High
ORD_00489,22-06-2024,24-06-2024,SKU_0158,25,D,PCK_013,59,8469.73,1,Medium
ORD_00490,17-03-2024,19-03-2024,SKU_0136,48,D,PCK_003,60,3571.23,0,High
ORD_00491,08-05-2024,11-05-2024,SKU_0190,22,C,PCK_013,109,5901.97,1,High
ORD_00492,20-03-2024,24-03-2024,SKU_0229,31,C,PCK_002,30,16694.85,1,Medium
ORD_00493,11-05-2024,14-05-2024,SKU_0239,9,B,PCK_009,41,7090.98,1,Medium
ORD_00494,29-06-2024,01-07-2024,SKU_0289,17,B,PCK_002,105,12305.75,1,Low
ORD_00495,26-05-2024,29-05-2024,SKU_0050,21,C,PCK_003,61,18003.39,1,Low
ORD_00496,14-06-2024,17-06-2024,SKU_0212,36,B,PCK_019,74,12967.82,0,Low
ORD_00497,25-06-2024,27-06-2024,SKU_0032,32,D,PCK_013,97,17581.63,1,Low
ORD_00498,16-05-2024,17-05-2024,SKU_0244,39,B,PCK_019,79,3489.75,0,Medium
ORD_00499,31-05-2024,01-06-2024,SKU_0154,41,D,PCK_003,66,1256.02,1,Low
ORD_00500,29-01-2024,31-01-2024,SKU_0018,3,B,PCK_017,22,8722.46,1,High
ORD_00501,30-03-2024,03-04-2024,SKU_0230,45,B,PCK_006,58,16940.85,0,High
ORD_00502,17-03-2024,18-03-2024,SKU_0099,15,A,PCK_005,74,9822.68,1,Medium
ORD_00503,30-04-2024,04-05-2024,SKU_0041,49,B,PCK_014,105,22711.02,1,Low
ORD_00504,23-03-2024,27-03-2024,SKU_0076,33,C,PCK_020,44,20039.91,0,Medium
ORD_00505,24-01-2024,27-01-2024,SKU_0035,29,D,PCK_003,70,6256.85,1,Low
ORD_00506,16-03-2024,17-03-2024,SKU_0204,1,C,PCK_018,106,13748.00,1,Medium
ORD_00507,22-01-2024,24-01-2024,SKU_0267,48,A,PCK_015,89,3403.06,1,Low
ORD_00508,08-05-2024,11-05-2024,SKU_0268,43,A,PCK_014,108,10215.57,0,Medium
ORD_00509,26-03-2024,29-03-2024,SKU_0077,23,A,PCK_005,29,8089.80,1,High
ORD_00510,06-05-2024,09-05-2024,SKU_0289,8,C,PCK_004,31,12787.13,1,Low
ORD_00511,24-04-2024,27-04-2024,SKU_0177,16,C,PCK_014,65,14507.78,0,Medium
ORD_00512,25-01-2024,27-01-2024,SKU_0249,8,D,PCK_019,60,6564.00,1,High
ORD_00513,23-06-2024,25-06-2024,SKU_0089,5,D,PCK_009,21,10071.71,1,High
ORD_00514,11-01-2024,13-01-2024,SKU_0206,28,D,PCK_002,26,8684.22,1,Medium
ORD_00515,13-02-2024,14-02-2024,SKU_0122,48,D,PCK_002,68,7501.08,1,Medium
ORD_00516,22-01-2024,23-01-2024,SKU_0191,30,C,PCK_001,95,2266.72,1,Medium
ORD_00517,02-06-2024,03-06-2024,SKU_0160,7,D,PCK_009,77,16222.49,1,Low
ORD_00518,27-05-2024,30-05-2024,SKU_0051,29,B,PCK_008,23,10749.18,1,Medium
ORD_00519,16-02-2024,20-02-2024,SKU_0227,10,C,PCK_011,38,7269.82,0,Low
ORD_00520,22-05-2024,24-05-2024,SKU_0214,10,A,PCK_020,17,11527.85,1,High
ORD_00521,02-04-2024,04-04-2024,SKU_0227,41,D,PCK_007,15,3275.94,1,Low
ORD_00522,29-06-2024,03-07-2024,SKU_0249,27,C,PCK_017,99,10856.85,1,High
ORD_00523,11-05-2024,14-05-2024,SKU_0264,34,A,PCK_006,80,15334.33,1,Medium
ORD_00524,11-04-2024,13-04-2024,SKU_0260,10,B,PCK_013,89,7542.81,1,Low
ORD_00525,18-01-2024,21-01-2024,SKU_0292,27,B,PCK_001,35,15086.31,1,High
ORD_00526,16-02-2024,20-02-2024,SKU_0103,20,B,PCK_002,111,7783.62,1,High
ORD_00527,13-05-2024,16-05-2024,SKU_0234,30,C,PCK_002,93,16388.37,1,Low
ORD_00528,03-03-2024,06-03-2024,SKU_0102,27,C,PCK_009,31,9644.87,1,Medium
ORD_00529,27-03-2024,31-03-2024,SKU_0259,41,A,PCK_013,106,15445.18,1,Low
ORD_00530,03-01-2024,07-01-2024,SKU_0016,4,C,PCK_008,68,549.45,0,Medium
ORD_00531,03-05-2024,04-05-2024,SKU_0229,15,D,PCK_006,35,4293.30,1,Low
ORD_00532,18-04-2024,22-04-2024,SKU_0283,22,C,PCK_012,60,663.71,1,High
ORD_00533,03-06-2024,04-06-2024,SKU_0133,1,C,PCK_003,39,1736.98,1,High
ORD_00534,20-05-2024,23-05-2024,SKU_0198,36,B,PCK_002,77,6700.99,0,Low
ORD_00535,04-02-2024,08-02-2024,SKU_0110,46,B,PCK_008,19,18280.28,1,Low
ORD_00536,05-02-2024,07-02-2024,SKU_0106,17,D,PCK_009,41,24436.67,1,Low
ORD_00537,13-01-2024,15-01-2024,SKU_0011,21,D,PCK_001,36,8512.59,0,High
ORD_00538,12-06-2024,15-06-2024,SKU_0089,29,A,PCK_020,37,6838.44,1,High
ORD_00539,25-03-2024,27-03-2024,SKU_0130,28,C,PCK_020,36,24908.43,1,Low
ORD_00540,08-04-2024,10-04-2024,SKU_0141,45,D,PCK_014,50,17671.26,1,Medium
ORD_00541,03-06-2024,06-06-2024,SKU_0236,47,B,PCK_009,32,18598.72,1,Medium
ORD_00542,03-02-2024,04-02-2024,SKU_0155,43,D,PCK_017,106,887.42,1,Low
ORD_00543,31-03-2024,03-04-2024,SKU_0053,3,C,PCK_001,49,11744.04,1,Low
ORD_00544,07-04-2024,10-04-2024,SKU_0145,30,A,PCK_010,42,15072.68,0,Medium
ORD_00545,10-03-2024,12-03-2024,SKU_0033,19,C,PCK_011,19,20224.71,1,Low
ORD_00546,28-06-2024,29-06-2024,SKU_0167,3,C,PCK_009,72,19775.85,1,Low
ORD_00547,16-02-2024,19-02-2024,SKU_0153,46,B,PCK_007,74,18578.98,1,Low
ORD_00548,01-04-2024,03-04-2024,SKU_0124,6,D,PCK_002,119,10973.64,1,Low
ORD_00549,09-05-2024,10-05-2024,SKU_0164,33,A,PCK_005,48,21697.24,0,Low
ORD_00550,07-02-2024,09-02-2024,SKU_0255,21,C,PCK_010,18,19790.98,1,Medium
ORD_00551,15-06-2024,18-06-2024,SKU_0208,38,A,PCK_013,67,16129.88,1,Low
ORD_00552,16-01-2024,18-01-2024,SKU_0293,37,C,PCK_007,45,16408.40,1,Low
ORD_00553,18-03-2024,20-03-2024,SKU_0114,11,D,PCK_018,27,12751.96,1,Low
ORD_00554,04-01-2024,08-01-2024,SKU_0184,7,C,PCK_017,86,14960.70,1,High
ORD_00555,24-06-2024,28-06-2024,SKU_0286,15,C,PCK_006,63,23214.21,1,High
ORD_00556,24-04-2024,26-04-2024,SKU_0242,1,C,PCK_005,12,781.57,0,Low
ORD_00557,03-05-2024,07-05-2024,SKU_0287,49,C,PCK_006,94,13152.40,1,Low
